,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2090,208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,414,3,0,0.0,413,424,405,137697,57030696,57645465156,139240254,KSQ
2091,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,3590,1,15,0.42,3560,3645,3510,64433,230047225,57621402700,16050530,KSQ
2092,005320,KR7005320007,국동,KOSPI,,1001,2,-8,-0.79,1010,1010,997,124101,124172802,57428896525,57371525,STK
2093,019175,KR7019171008,신풍제약우,KOSPI,,26100,2,-50,-0.19,26150,26600,26050,3690,96846050,57420000000,2200000,STK
2094,006200,KR7006200000,한국전자홀딩스,KOSPI,,1226,2,-2,-0.16,1220,1237,1160,162402,197441249,57380644736,46803136,STK
2095,062860,KR7062860002,티엘아이,KOSDAQ,관리종목(소속부없음),5800,0,0,0.0,0,0,0,0,0,57261776000,9872720,KSQ
2096,011420,KR7011420007,갤럭시아에스엠,KOSPI,,2075,2,-55,-2.58,2145,2145,2070,133761,280713535,57165511300,27549644,STK
2097,054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,4395,1,5,0.11,4435,4435,4250,56778,246324495,57135000000,13000000,KSQ
2098,085910,KR7085910008,네오티스,KOSDAQ,중견기업부,4130,2,-30,-0.72,4155,4155,4085,28093,115334995,57112605340,13828718,KSQ
2099,080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5710,3,0,0.0,5710,5710,5640,3508,19915130,57100000000,10000000,KSQ
2100,043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,793,2,-6,-0.75,794,797,784,35060,27725700,57096000000,72000000,KSQ
2101,001275,KR7001271006,부국증권우,KOSPI,,19030,1,100,0.53,19050,19050,19030,30,571210,57090000000,3000000,STK
2102,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,5250,2,-90,-1.69,5340,5360,5120,35402,185269020,57055582500,10867730,KSQ
2103,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,6090,2,-70,-1.14,6200,6200,6030,25825,156704120,56918114400,9346160,KSQ
2104,263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,1160,1,47,4.22,1113,1176,1101,232569,267902494,56892355440,49045134,KSQ
2105,221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,14090,1,40,0.28,14050,14200,13930,6525,91454990,56850332000,4034800,KSQ
2106,290380,KR7290380005,대유,KOSDAQ,관리종목(소속부없음),2300,0,0,0.0,0,0,0,0,0,56841307600,24713612,KSQ
2107,042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,539,2,-16,-2.88,555,563,536,386463,212218460,56839942621,105454439,KSQ
2108,033540,KR7033540006,파라텍,KOSDAQ,중견기업부,776,1,7,0.91,762,780,761,96962,74649912,56784094104,73175379,KSQ
2109,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,3110,2,-10,-0.32,3080,3140,3070,7564,23391735,56747914980,18246918,KSQ
2110,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,4410,3,0,0.0,4370,4450,4370,12558,55240580,56730403170,12864037,KSQ
2111,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,10210,2,-70,-0.68,10280,10400,10170,8282,85343450,56719031030,5555243,KSQ
2112,187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4845,1,80,1.68,4700,4845,4690,51652,246273425,56676911745,11698021,KSQ
2113,200780,KR7200780005,비씨월드제약,KOSDAQ,투자주의환기종목(소속부없음),6350,2,-120,-1.85,6470,6470,6300,8478,53846630,56466638400,8892384,KSQ
2114,193250,KR7193250008,와이제이엠게임즈,KOSDAQ,중견기업부,982,2,-6,-0.61,988,996,979,179061,175936298,56394076032,57427776,KSQ
2115,161570,KR7161570007,THE MIDONG,KOSDAQ,중견기업부,3210,2,-25,-0.77,3205,3250,3150,229601,729686115,56336479050,17550305,KSQ
2116,057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,1212,1,1,0.08,1211,1219,1202,76370,92392182,56296618260,46449355,KSQ
2117,013720,KR7013720008,CBI,KOSDAQ,중견기업부,1847,2,-4,-0.22,1851,1884,1835,101688,188282992,56178643826,30416158,KSQ
2118,010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,862,1,9,1.06,853,863,846,80364,68757307,56136703532,65123786,KSQ
2119,053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1583,1,23,1.47,1562,1595,1552,98822,155355250,56097397868,35437396,KSQ
2120,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,2370,1,40,1.72,2330,2390,2300,24149,56969865,55792888110,23541303,KSQ
2121,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,7520,2,-140,-1.83,7660,7660,7350,12367,91831230,55581718720,7391186,KSQ
2122,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,5430,1,465,9.37,4980,5430,4725,194999,1001892925,55537768500,10227950,KSQ
2123,032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1673,1,43,2.64,1634,1681,1625,395726,656903302,55429943072,33132064,KSQ
2124,060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,2175,2,-85,-3.76,2185,2225,2140,320326,698138120,55308692700,25429284,KSQ
2125,187660,KR7187660006,에이디엠코리아,KOSDAQ,중견기업부,2525,3,0,0.0,2530,2550,2455,103686,257855165,55136531250,21836250,KSQ
2126,091090,KR7091090001,세원이앤씨,KOSPI,,254,0,0,0.0,0,0,0,0,0,54838924358,215901277,STK
2127,037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1620,2,-3,-0.18,1625,1625,1607,16170,26124950,54809332020,33832921,KSQ
2128,246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,8640,2,-40,-0.46,8700,8740,8530,46135,397535680,54737017920,6335303,KSQ
2129,008110,KR7008110009,대동전자,KOSPI,,5210,1,20,0.39,5130,5270,5130,2734,14201940,54655228870,10490447,STK
2130,064090,KR7064090004,웨스트라이즈,KOSDAQ,관리종목(소속부없음),1788,1,4,0.22,1784,1837,1761,4481,7957968,54619178532,30547639,KSQ
2131,006805,KR7006801005,미래에셋증권우,KOSPI,,3880,1,20,0.52,3860,3880,3850,6643,25642470,54613910000,14075750,STK
2132,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1577,1,1,0.06,1572,1595,1570,57656,90793410,54597660786,34621218,KSQ
2133,069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,5320,1,120,2.31,5150,5410,5140,40571,213338690,54502463680,10244824,KSQ
2134,320000,KR7320000003,윈텍,KOSDAQ,벤처기업부,2945,1,45,1.55,2885,2970,2875,248754,727321615,54479990860,18499148,KSQ
2135,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,5020,2,-30,-0.59,5060,5060,5010,6940,34846380,54478982740,10852387,KSQ
2136,181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
2137,089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,3160,2,-10,-0.32,3145,3175,3100,19265,60235310,54194000000,17150000,KSQ
2138,036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,971,2,-27,-2.71,989,1009,960,522081,511474015,54088241237,55703647,KSQ
2139,238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,6610,1,50,0.76,6560,6780,6500,12668,84023110,54069800000,8180000,KSQ
2140,007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
2141,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,5420,3,0,0.0,5430,5480,5340,325413,1761519790,53980945280,9959584,KSQ
2142,176590,KR7176590008,코나솔,KONEX,일반기업부,9250,1,160,1.76,9300,9300,9250,1941,18011760,53865830250,5823333,KNX
2143,016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,2815,2,-65,-2.26,2880,2880,2730,12580,35303025,53769016610,19100894,KSQ
2144,221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2870,3,0,0.0,2850,2960,2850,16211,46498250,53670610070,18700561,KSQ
2145,051630,KR7051630002,진양화학,KOSPI,,3395,2,-5,-0.15,3370,3420,3305,13345,45122645,53641000000,15800000,STK
2146,006570,KR7006570006,대림통상,KOSPI,,3515,2,-35,-0.99,3580,3600,3505,4363,15464290,53515875000,15225000,STK
2147,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5350,2,-40,-0.74,5390,5440,5340,8564,45953930,53500000000,10000000,KSQ
2148,049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,642,1,5,0.78,638,648,635,136436,87444879,53498574546,83331113,KSQ
2149,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2710,1,90,3.44,2620,2710,2540,244388,640408905,53387000000,19700000,KSQ
2150,303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,1493,2,-13,-0.86,1464,1493,1464,68780,101719488,53368282324,35745668,KSQ
2151,021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,350,2,-1,-0.28,353,353,344,187623,65516722,53264542800,152184408,KSQ
2152,010640,KR7010640001,진양폴리,KOSPI,,5320,2,-120,-2.21,5280,5370,5260,60478,321169150,53200000000,10000000,STK
2153,045060,KR7045060001,오공,KOSDAQ,우량기업부,3140,2,-10,-0.32,3145,3150,3120,14557,45613475,53197798360,16941974,KSQ
2154,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2970,2,-85,-2.78,3050,3050,2910,164589,487678280,53052676380,17862854,KSQ
2155,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,17300,1,310,1.82,17800,17800,16600,883,15117680,52984087200,3062664,KNX
2156,008370,KR7008370009,원풍,KOSDAQ,우량기업부,4405,1,20,0.46,4385,4405,4360,9798,42901055,52860000000,12000000,KSQ
2157,050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,3890,2,-40,-1.02,3930,3950,3885,14393,56235865,52764294540,13564086,KSQ
2158,189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,5440,2,-50,-0.91,5480,5480,5380,36997,200271550,52761363200,9698780,KSQ
2159,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,8760,2,-90,-1.02,8350,8980,8350,8435,73574280,52708832400,6016990,KSQ
2160,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3390,2,-25,-0.73,3440,3440,3385,42037,142978595,52634509560,15526404,KSQ
2161,143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,1179,1,18,1.55,1167,1190,1148,91628,106667395,52583276205,44599895,KSQ
2162,008830,KR7008830002,대동기어,KOSDAQ,우량기업부,5850,2,-70,-1.18,5820,5990,5820,8692,51018430,52576992000,8987520,KSQ
2163,023150,KR7023150006,MH에탄올,KOSPI,,7120,2,-30,-0.42,7100,7140,7060,9526,67658730,52535105120,7378526,STK
2164,053590,KR7053590006,한국테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
2165,036690,KR7036690006,코맥스,KOSDAQ,중견기업부,3295,2,-10,-0.3,3295,3320,3285,23470,77370950,52406770710,15904938,KSQ
2166,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,3585,2,-25,-0.69,3580,3605,3505,345789,1228289690,52259763900,14577340,KSQ
2167,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,836,1,45,5.69,785,880,785,1634425,1379114102,52127994996,62354061,KSQ
2168,244460,KR7244460002,올리패스,KOSDAQ,기술성장기업부,1730,1,8,0.46,1718,1771,1658,211751,365711503,52042813230,30082551,KSQ
2169,336040,KR7336040001,타스컴,KONEX,일반기업부,12350,1,360,3.0,12350,12350,12350,1,12350,51920696750,4204105,KNX
2170,332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,3910,2,-5,-0.13,3895,3915,3890,6710,26197175,51900268660,13273726,KSQ
2171,000760,KR7000760009,이화산업,KOSPI,,18460,2,-30,-0.16,18480,18990,18140,4263,78609450,51688000000,2800000,STK
2172,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,5050,1,10,0.2,5040,5060,4995,7256,36374460,51564363250,10210765,KSQ
2173,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7880,2,-360,-4.37,8230,8230,7820,34574,274260610,51456510320,6530014,KSQ
2174,376930,KR7376930004,노을,KOSDAQ,기술성장기업부,4490,1,105,2.39,4310,4900,4250,692319,3200558045,51426349700,11453530,KSQ
2175,048770,KR7048770002,TPC,KOSDAQ,벤처기업부,3275,1,35,1.08,3240,3300,3200,23371,75672295,51410920525,15697991,KSQ
2176,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,13470,2,-320,-2.32,13870,13930,13380,68914,939492530,51273406830,3806489,KSQ
2177,005820,KR7005820006,원림,KOSPI,,22300,3,0,0.0,22300,22350,22100,3777,84293900,51244731000,2297970,STK
2178,162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4660,2,-20,-0.43,4520,4675,4520,533,2475340,51213101760,10989936,KNX
2179,019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,4395,2,-100,-2.22,4510,4510,4375,90995,400902365,51201750000,11650000,KSQ
2180,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,4680,1,60,1.3,4620,4755,4620,91867,430036030,51105600000,10920000,KSQ
2181,114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,3405,1,5,0.15,3400,3470,3350,27460,93907045,51075000000,15000000,KSQ
2182,076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,401,2,-3,-0.74,404,404,397,103938,41575066,51033663594,127265994,KSQ
2183,054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1716,2,-27,-1.55,1742,1742,1625,265112,447394514,50994751236,29717221,KSQ
2184,083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,2385,2,-15,-0.63,2420,2750,2385,489180,1251403460,50896684665,21340329,KSQ
2185,391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),9950,2,-20,-0.2,9960,9980,9940,3328,33142450,50745000000,5100000,KSQ
2186,010770,KR7010770006,평화홀딩스,KOSPI,,3465,1,55,1.61,3410,3480,3340,34729,118448625,50677239690,14625466,STK
2187,217880,KR7217880004,틸론,KONEX,일반기업부,9430,5,-1660,-14.97,9430,9430,9430,2005,18907150,50579172350,5363645,KNX
2188,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,7050,2,-10,-0.14,7060,7080,7010,8805,62000230,50552455050,7170561,KSQ
2189,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,5640,2,-20,-0.35,5710,5790,5600,43722,248245540,50375853960,8931889,KSQ
2190,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,4715,2,-115,-2.38,4830,4840,4700,7100,33707970,50345025450,10677630,KSQ
2191,032980,KR7032980005,바이온,KOSDAQ,중견기업부,1343,2,-13,-0.96,1355,1355,1300,124878,163962512,50272232941,37432787,KSQ
2192,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,3070,2,-60,-1.92,3130,3130,3065,7519,23205685,50196228410,16350563,KSQ
2193,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,5190,1,80,1.57,5110,5190,5010,11839,60227130,50135400000,9660000,KSQ
2194,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1688,2,-11,-0.65,1705,1705,1666,37563,63275551,50109578072,29685769,KSQ
2195,012280,KR7012280004,영화금속,KOSPI,,938,2,-5,-0.53,943,950,933,72717,68253946,50084045690,53394505,STK
2196,032750,KR7032750002,삼진,KOSDAQ,우량기업부,6200,1,60,0.98,6140,6260,6090,8335,51342470,49995969200,8063866,KSQ
2197,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6670,3,0,0.0,6580,6770,6570,9916,66071790,49721448300,7454490,KSQ
2198,127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1423,2,-3,-0.21,1426,1426,1415,7310,10363144,49668508686,34904082,KSQ
2199,099520,KR7099520009,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,49626429228,38649867,KSQ
2200,133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,2120,2,-5,-0.24,2105,2150,2085,28960,61242515,49623003240,23407077,KSQ
2201,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,397,2,-5,-1.24,404,417,390,528264,209542437,49395712650,124422450,KSQ
2202,005305,KR7005301007,롯데칠성우,KOSPI,,63500,2,-200,-0.31,63700,63700,63000,157,9938300,49232185000,775310,STK
2203,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2810,1,5,0.18,2800,2830,2760,94503,263610120,49184003240,17503204,KSQ
2204,000040,KR7000040006,KR모터스,KOSPI,,510,1,2,0.39,510,524,505,132885,67891320,49030617150,96138465,STK
2205,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1405,1,3,0.21,1388,1410,1384,58056,81238804,49027816415,34895243,KSQ
2206,130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3365,1,110,3.38,3255,3430,3255,103396,347968020,48944099980,14545052,KSQ
2207,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,263,2,-9,-3.31,268,270,260,1171545,308396680,48828613138,185660126,KSQ
2208,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,2205,1,10,0.46,2190,2220,2175,16206,35507510,48813187500,22137500,KSQ
2209,018680,KR7018680009,서울제약,KOSDAQ,중견기업부,4180,2,-40,-0.95,4220,4240,4175,5404,22725900,48735953420,11659319,KSQ
2210,203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3320,2,-120,-3.49,3410,3410,3265,111044,370519540,48734303240,14679007,KSQ
2211,094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,466,2,-11,-2.31,475,475,455,280297,129389451,48678255150,104459775,KSQ
2212,031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,2770,2,-65,-2.29,2835,2835,2760,57947,161225725,48424935020,17481926,KSQ
2213,200580,KR7200580009,메디쎄이,KONEX,일반기업부,12990,3,0,0.0,12990,13000,12800,624,8012390,48401766210,3726079,KNX
2214,123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,3795,1,185,5.12,3630,3885,3600,378551,1418436220,48372197115,12746297,KSQ
2215,114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,758,2,-13,-1.69,771,775,757,609500,465167990,48299700876,63719922,KSQ
2216,066910,KR7066910001,손오공,KOSDAQ,중견기업부,1728,2,-14,-0.8,1725,1753,1717,54310,93824068,48249096768,27921931,KSQ
2217,380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1711,2,-5,-0.29,1716,1735,1694,102759,174660693,48142571256,28137096,KSQ
2218,036000,KR7036000008,예림당,KOSDAQ,중견기업부,2090,2,-65,-3.02,2145,2150,2060,51084,107121820,48141638930,23034277,KSQ
2219,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5490,1,40,0.73,5480,5560,5320,17713,96459630,48129841800,8766820,KSQ
2220,145270,KR7145270005,케이탑리츠,KOSPI,,1001,2,-5,-0.5,1006,1006,1000,14209,14237437,48108834774,48060774,STK
2221,080530,KR7080530009,코디,KOSDAQ,벤처기업부,1517,2,-25,-1.62,1542,1542,1502,14050,21323720,48003553580,31643740,KSQ
2222,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6780,3,0,0.0,6780,6800,6610,8315,55777110,47940430800,7070860,KSQ
2223,331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2505,2,-50,-1.96,2580,2580,2445,537422,1337158215,47716697910,19048582,KSQ
2224,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,6790,1,800,13.36,6790,6790,6790,1,6790,47653897130,7018247,KNX
2225,303360,KR7303360002,프로테옴텍,KOSDAQ,기술성장기업부,3700,2,-35,-0.94,3740,3775,3660,79964,295760015,47636445500,12874715,KSQ
2226,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,3115,2,-5,-0.16,3120,3135,3100,35463,110549065,47491290000,15246000,KSQ
2227,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1517,2,-9,-0.59,1516,1534,1512,47247,71863324,47484043277,31301281,KSQ
2228,232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,4115,2,-5,-0.12,4010,4215,4010,410372,1683771175,47386167280,11515472,KSQ
2229,072130,KR7072130008,유엔젤,KOSPI,,3585,2,-30,-0.83,3560,3690,3560,53989,193299520,47305702590,13195454,STK
2230,278990,KR7278990007,EMB,KONEX,일반기업부,12990,2,-10,-0.08,12990,13000,12500,2358,30586500,47130603780,3628222,KNX
2231,227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,3715,2,-40,-1.07,3760,3840,3670,113074,419894695,47130577830,12686562,KSQ
2232,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,22300,1,150,0.68,22350,22450,22150,749,16700650,47096507300,2111951,STK
2233,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,707,2,-6,-0.84,709,713,704,79453,56140421,46970281694,66436042,KSQ
2234,118000,KR7118000009,더메디팜,KOSPI,,505,2,-3,-0.59,505,508,500,204037,102515944,46888965180,92849436,STK
2235,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,4615,1,15,0.33,4600,4630,4540,35829,163703775,46813844675,10143845,KSQ
2236,003925,KR7003921004,남양유업우,KOSPI,,233000,1,3500,1.53,229500,233000,229500,182,42018500,46600000000,200000,STK
2237,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,2380,1,5,0.21,2420,2470,2340,60812,145762270,46420717140,19504503,KSQ
2238,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1190,2,-31,-2.54,1220,1233,1186,158953,191593395,46385271800,38979220,KSQ
2239,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,7120,2,-130,-1.79,7120,7200,7040,6345,45081090,46280000000,6500000,KSQ
2240,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1022,1,12,1.19,1010,1026,1004,74843,75965142,46251183342,45255561,KSQ
2241,000950,KR7000950006,전방,KOSPI,,27450,1,150,0.55,27200,27450,27000,131,3557100,46116000000,1680000,STK
2242,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,8940,2,-130,-1.43,8960,9060,8820,20666,184017060,45967334400,5141760,KSQ
2243,043710,KR7043710003,서울리거,KOSDAQ,중견기업부,915,1,44,5.05,871,997,863,682824,640875102,45931975200,50198880,KSQ
2244,214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
2245,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,6270,2,-10,-0.16,6280,6310,6210,5259,32850420,45771000000,7300000,KSQ
2246,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1875,2,-5,-0.27,1890,1890,1860,22528,42252529,45520387500,24277540,KSQ
2247,208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,1077,1,1,0.09,1075,1085,1050,364644,386917449,45508050189,42254457,KSQ
2248,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1065,1,5,0.47,1051,1065,1043,141809,149037751,45440327310,42666974,KSQ
2249,448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9730,2,-20,-0.21,9750,9750,9730,8748,85203360,45380720000,4664000,KSQ
2250,044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1388,2,-27,-1.91,1392,1417,1384,53430,74548777,45187511472,32555844,KSQ
2251,198080,KR7198080004,엔피디,KOSDAQ,중견기업부,2095,2,-15,-0.71,2085,2095,2065,21792,45312955,45116212575,21535185,KSQ
2252,066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,1160,2,-37,-3.09,1203,1203,1156,217824,256728719,45090719600,38871310,KSQ
2253,002070,KR7002070001,비비안,KOSPI,,1513,2,-7,-0.46,1511,1517,1493,134136,201902730,45078306870,29793990,STK
2254,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,831,1,5,0.61,827,834,824,43438,35949036,45029583144,54187224,KSQ
2255,159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),127,1,6,4.96,121,138,120,14585132,1877834484,44977145123,354150749,KSQ
2256,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),937,2,-11,-1.16,948,949,934,57292,53696290,44951102036,47973428,KSQ
2257,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,9440,2,-20,-0.21,9550,9600,9320,23365,219792610,44901643200,4756530,KSQ
2258,025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2675,1,20,0.75,2695,2730,2660,74745,200422465,44714920150,16715858,KSQ
2259,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3630,1,20,0.55,3565,3775,3440,124101,456045395,44627220000,12294000,KSQ
2260,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1010,3,0,0.0,1010,1015,997,53041,53204673,44440000000,44000000,KSQ
2261,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,1092,2,-37,-3.28,1123,1128,1081,51764,56818651,44437497468,40693679,KSQ
2262,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1399,2,-16,-1.13,1390,1406,1382,72785,101333321,44408333888,31742912,KSQ
2263,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1149,1,2,0.17,1155,1155,1136,219179,250622732,44154823335,38428915,KSQ
2264,138360,KR7138360003,협진,KOSDAQ,중견기업부,1275,1,14,1.11,1255,1293,1231,212728,270067696,44130279600,34611984,KSQ
2265,084670,KR7084670009,동양고속,KOSPI,,15210,1,110,0.73,15100,15230,15090,300,4532240,44041604490,2895569,STK
2266,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,9990,2,-50,-0.5,10040,10040,9980,1718,17181990,43956000000,4400000,KSQ
2267,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4555,1,185,4.23,4340,4560,4315,46805,207553655,43762945960,9607672,KSQ
2268,302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,9600,1,1000,11.63,8800,9800,8800,655,6397000,43702646400,4552359,KNX
2269,141020,KR7141020008,디에스앤엘,KOSDAQ,관리종목(소속부없음),3735,0,0,0.0,0,0,0,0,0,43701490755,11700533,KSQ
2270,155900,KR7155900004,바다로19호,KOSPI,,2875,2,-10,-0.35,2870,2885,2870,11329,32566295,43700011500,15200004,STK
2271,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1560,2,-6,-0.38,1566,1579,1552,16599,25950877,43680000000,28000000,KSQ
2272,010400,KR7010400000,우진아이엔에스,KOSPI,,5730,2,-50,-0.87,5740,5800,5720,3003,17248210,43674060000,7622000,STK
2273,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1362,1,22,1.64,1350,1375,1320,116475,156707038,43651601508,32049634,KSQ
2274,024070,KR7024070005,WISCOM,KOSPI,,2840,2,-10,-0.35,2850,2895,2830,3259,9254640,43527083920,15326438,STK
2275,051390,KR7051390003,YW,KOSDAQ,중견기업부,3830,2,-35,-0.91,3825,3835,3785,17008,64714545,43491059440,11355368,KSQ
2276,089530,KR7089530000,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0,0.0,0,0,0,0,0,43367041800,72278403,KSQ
2277,152550,KR7152550000,한국ANKOR유전,KOSPI,,619,2,-4,-0.64,627,628,615,2119431,1311075477,43342380000,70020000,STK
